canonical_smiles,molecule_chembl_id,pIC50,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CSCC[C@H](NC(=O)CCc1ccc(-c2nn[nH]n2)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL275167,7.455931955649724,=,=,IC50,nM,35.0,IC50,nM,35.0
CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(N(CCCC(F)(F)F)c3ccccc3)n2)cc1,CHEMBL419720,6.698970004336019,=,=,IC50,nM,200.0,IC50,uM,0.2
O=S1(=O)c2cccc3cccc(c23)N1CCN1CCN(Cc2c[nH]c3ccc(F)cc23)CC1,CHEMBL276922,7.0,>,>,IC50,nM,100.0,IC50,nM,100.0
CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCC)C[C@@H]2C(=O)NO)cc1,CHEMBL440355,7.4089353929735005,=,=,IC50,nM,39.0,IC50,nM,39.0
CSc1ccc(-c2ccc(S[C@H]3CC[C@@H](Cn4nnc5ccccc5c4=O)[C@@H]3C(=O)O)cc2)cc1,CHEMBL337946,7.886056647693163,=,=,IC50,nM,13.0,IC50,nM,13.0
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CS)[C@@H](C)CC)C(=O)NCC(N)=O,CHEMBL265243,7.0,>,>,IC50,nM,100.0,IC50,nM,100.0
O=C1c2c(O)cccc2C(O)c2cccc(O)c21,CHEMBL123886,5.301029995663981,>,>,IC50,nM,5000.0,IC50,uM,5.0
O=C1NC(=O)C2(CCS(=O)(=O)c3ccccc32)N1,CHEMBL81641,5.0,=,=,IC50,nM,10000.0,IC50,M,0.00001
CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,CHEMBL151133,7.130768280269024,=,=,IC50,nM,74.0,IC50,nM,74.0
CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL266886,6.494850021680094,=,=,IC50,nM,320.0,IC50,uM,0.32
O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1cc2c([nH]1)CCCC2,CHEMBL89010,6.920818753952375,=,=,IC50,nM,120.0,IC50,uM,0.12
O=C1NCc2nc(Sc3ccc(F)cc3F)c(N3CCOCC3)cc2N1c1c(Cl)cccc1Cl,CHEMBL329635,8.698970004336019,=,=,IC50,nM,2.0,IC50,nM,2.0
O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2cc(Br)ccc12,CHEMBL354042,5.920818753952375,=,=,IC50,nM,1200.0,IC50,uM,1.2
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52765,5.3872161432802645,=,=,IC50,nM,4100.0,IC50,uM,4.1
COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)[C@H](CCCNC(=O)OCc2ccccc2Cl)C(=O)NO)cc1,CHEMBL279023,8.4089353929735,=,=,IC50,nM,3.9,IC50,nM,3.9
C[C@H](Nc1nccc(-c2cc(N3CCOCC3)nnc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,CHEMBL162295,5.920818753952375,=,=,IC50,nM,1200.0,IC50,nM,1200.0
O=C(Nc1ccccc1)N[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21,CHEMBL287327,8.397940008672037,=,=,IC50,nM,4.0,IC50,nM,4.0
CC(C)(C)CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H]1CCCN2C(=O)N(Cc3ccccc3)C(=O)C[C@@H]12,CHEMBL2112829,5.0,>,>,IC50,nM,10000.0,IC50,nM,10000.0
CC(=O)OCCOn1cnc2c(S)nc(F)nc21,CHEMBL347200,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cnnc4)cc3n2n1,CHEMBL90242,5.236572006437063,=,=,IC50,nM,5800.0,IC50,uM,5.8
COc1ccc(C#C/C(C)=C\CO/N=C2\CN3CCC2C3)cc1OC,CHEMBL160928,5.904830648568245,=,=,IC50,nM,1245.0,IC50,nM,1245.0
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,CHEMBL429768,7.619788758288394,=,=,IC50,nM,24.0,IC50,nM,24.0
CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23,CHEMBL83128,5.6777807052660805,=,=,IC50,nM,2100.0,IC50,uM,2.1
C=CCO[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL2303669,3.583359492661719,=,=,IC50,nM,261000.0,IC50,uM,261.0
COc1ccc2c(c1)CN(C(=O)C(C)C)N=C2Cc1c(Cl)cncc1Cl,CHEMBL82882,7.599980364934842,=,=,IC50,nM,25.12,Log IC50,,-7.6
CNC1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3OC3OC(C(=O)O)C(O)C(O)C3N)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,CHEMBL266841,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
O=C(CCc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1,CHEMBL125491,7.236572006437063,=,=,IC50,nM,58.0,IC50,nM,58.0
CCCCOc1cc(-c2nn(C)c(=O)n2C)ccc1OC,CHEMBL96664,4.478861916295964,=,=,IC50,nM,33200.0,IC50,uM,33.2
CC(C)(C)OC(=O)N[C@H](CN[C@@H]1CCCN2C(=O)N(Cc3ccccc3)C(=O)C[C@H]12)Cc1c[nH]c2ccccc12,CHEMBL343560,6.0,>,>,IC50,nM,1000.0,IC50,nM,1000.0
O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2nc3ccccc3o2)cc1,CHEMBL299020,7.096910013008056,=,=,IC50,nM,80.0,IC50,nM l-1,80.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC1CCCCC1C#N,CHEMBL138112,8.455931955649724,=,=,IC50,nM,3.5,IC50,nM,3.5
Nc1nc(NCC2CCCCC2)c2c(n1)NCC(c1ccc(Cl)cc1)N2,CHEMBL98547,5.301029995663981,=,=,IC50,nM,5000.0,IC50,uM,5.0
O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(I)cc3)CC2)C(=O)N1,CHEMBL274789,7.769551078621726,=,=,IC50,nM,17.0,IC50,nM,17.0
O=C(C[C@H]1S[C@H](C2CCCCC2)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL416069,4.0,=,=,IC50,nM,100000.0,IC50,uM,100.0
CC(=O)Nc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,CHEMBL434222,6.0,>,>,IC50,nM,1000.0,IC50,nM,1000.0
CN1N=C(N)c2cn([C@@H]3O[C@H](CO)C[C@H]3O)c3ncnc1c23,CHEMBL1790617,4.0,=,=,IC50,nM,100000.0,IC50,uM,100.0
C=C(C)[C@H]1CC2=C(Cc3ccc4c(c3C2)O[C@@H]2COc3cc(OC)c(OC)cc3[C@@H]2C4=O)O1,CHEMBL43121,9.602059991327963,=,=,IC50,nM,0.25,IC50,M,2.5E-10
O=C1CCC(c2c(-c3ccc(F)cc3Cl)nc3ccccn23)=NN1c1ccccc1Cl,CHEMBL118917,5.585026652029182,=,=,IC50,nM,2600.0,IC50,nM,2600.0
CC[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,CHEMBL319173,5.769551078621726,=,=,IC50,nM,1700.0,IC50,uM,1.7
CCCc1nc(CC)c(C(=O)OC)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F,CHEMBL294512,9.0,=,=,IC50,nM,1.0,IC50,nM,1.0
C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cccc(F)c2)cc(C(C)C)c1OCC(F)F,CHEMBL130232,8.4089353929735,=,=,IC50,nM,3.9,IC50,nM,3.9
[N-]=[N+]=Nc1ccc(C(=O)OCC2CNc3nc(N)nc(O)c3N2C(=O)c2ccc(N=[N+]=[N-])cc2)cc1,CHEMBL100766,4.552841968657781,=,=,IC50,nM,28000.0,IC50,uM,28.0
Cl.NCCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2,CHEMBL554006,6.795880017344075,=,=,IC50,nM,160.0,IC50,M,1.6E-7
Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1CC1CCCC1,CHEMBL330987,7.853871964321762,=,=,IC50,nM,14.0,IC50,uM,0.014
Cc1cc(C(=O)Nc2cccc3ncccc23)nn1-c1cccc(C(F)(F)F)c1,CHEMBL74161,6.634512015109101,=,=,IC50,nM,232.0,IC50,nM,232.0
O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCCC2)C1=O)NCc1cccc2ccccc12,CHEMBL42757,6.508638306165727,=,=,IC50,nM,310.0,IC50,uM,0.31
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,CHEMBL83527,4.455931955649724,=,=,IC50,nM,35000.0,IC50,uM,35.0
CC/C(=N\NC(N)=O)c1ccc(Cl)c(Cl)c1,CHEMBL91439,5.0,>,>,IC50,nM,10000.0,IC50,uM,10.0
COc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1,CHEMBL292943,5.698970004336019,=,=,IC50,nM,2000.0,IC50,nM,2000.0
CNCC(=O)N(C)c1ccccc1-c1cnc(Nc2ccc(-c3cnco3)c(OC)c2)o1,CHEMBL305977,7.657577319177793,=,=,IC50,nM,22.0,IC50,nM,22.0
CC1(O)c2ccccc2C2=NCCN21,CHEMBL134196,4.173925197299174,=,=,IC50,nM,67000.0,IC50,nM,67000.0
O=c1[nH]c(=O)n(Cc2ccccc2)c2nc[nH]c12,CHEMBL33826,4.872895201635193,=,=,IC50,nM,13400.0,IC50,uM,13.4
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL443268,4.995678626217358,=,=,IC50,nM,10100.0,IC50,uM,10.1
Cc1ccc(Nc2nc(O)c3c[nH]nc3n2)cc1Br,CHEMBL294244,3.8894102897007508,=,=,IC50,nM,129000.0,IC50,uM,129.0
CCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccccc3)ccc2o1,CHEMBL110076,6.0,=,=,IC50,nM,1000.0,IC50,uM,1.0
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCNC(=O)Nc1cccc2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL3142705,4.958607314841775,=,=,IC50,nM,11000.0,IC50,nM,11000.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CHEMBL53463,5.3819519032879075,=,=,IC50,nM,4150.0,IC50,uM,4.15
CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(C)C)C(=O)NCc1ccccc1,CHEMBL40952,4.866780543267506,=,=,IC50,nM,13590.0,IC50,uM,13.59
O=Nc1c(-c2c(O)[nH]c3cc(Br)c([N+](=O)[O-])cc23)[nH]c2ccccc12,CHEMBL170640,6.823908740944319,=,=,IC50,nM,150.0,IC50,uM,0.15
O=P(O)(O)C(Cc1cccc2cccnc12)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,CHEMBL268761,7.638272163982407,=,=,IC50,nM,23.0,IC50,nM,23.0
Oc1cc(NCCCNC2CCNc3c(Br)cc(Br)cc32)nc2ccccc12,CHEMBL304237,8.096910013008056,=,=,IC50,nM,8.0,IC50,nM,8.0
CN1CCN(Cc2ccc(C(=O)c3csc(S(N)(=O)=O)c3)cc2)CC1.Cl,CHEMBL541341,8.397940008672037,=,=,IC50,nM,4.0,I50,M,4E-9
c1cnc(N2CCN(Cc3cccc4c3Cc3ccccc3-4)CC2)nc1,CHEMBL303519,5.008773924307505,=,=,IC50,nM,9800.0,IC50,nM,9800.0
N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1,CHEMBL174742,5.045757490560675,=,=,IC50,nM,9000.0,IC50,nM,9000.0
O=C(O)c1ccccc1O,CHEMBL424,1.6777807052660807,=,=,IC50,nM,21000000.0,IC50,mM,21.0
C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL138691,8.3767507096021,=,=,IC50,nM,4.2,IC50 app,nM,4.2
CC(C)(C)c1onc(OCC(=O)O)c1CC(N)C(=O)O,CHEMBL296705,4.481486060122113,=,=,IC50,nM,33000.0,IC50,uM,33.0
CCC1Nc2ccc(C)cc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL278235,4.698970004336019,=,=,IC50,nM,20000.0,IC50,uM,20.0
Cc1ccc(CC(CNC(=S)N(O)Cc2ccc(NS(C)(=O)=O)cc2)COC(=O)C(C)(C)C)cc1C,CHEMBL305668,6.480172006224281,=,=,IC50,nM,331.0,IC50,nM,331.0
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52765,7.356547323513812,=,=,IC50,nM,44.0,IC50,uM,0.044
Cc1cccc(NC(=O)N[C@@H]2N=C(N3CCCCCC3)c3ccccc3N(C)C2=O)c1.Cl,CHEMBL543712,5.522878745280337,>,>,IC50,nM,3000.0,IC50,nM,3000.0
Nc1[nH]c[n+](Cc2ccccc2)c2ncnc1-2.[Cl-],CHEMBL285767,4.022276394711152,=,=,IC50,nM,95000.0,IC50,uM,95.0
CSc1ccccc1Nc1nc2ccccc2c(=O)o1,CHEMBL275044,4.204119982655925,>,>,IC50,nM,62500.0,IC50,uM,62.5
COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,CHEMBL292323,4.619788758288394,=,=,IC50,nM,24000.0,IC50,uM,24.0
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]1CCC(=O)NCCCC[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@](C)(CC(C)C)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC1=O)[C@@H](C)CC)[C@@H](C)CC,CHEMBL2370920,7.749579997691106,=,=,IC50,nM,17.8,IC50,nM,17.8
C=CCc1ccccc1Oc1cncc2sc(C(N)=O)cc12,CHEMBL325286,6.107905397309519,=,=,IC50,nM,780.0,IC50,nM,780.0
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnnc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O,CHEMBL325869,5.752026733638194,=,=,IC50,nM,1770.0,IC50,nM,1770.0
CNC(=O)c1cc2c(Oc3ccc(COCCOCCOC)cc3)cncc2s1,CHEMBL117279,8.301029995663981,=,=,IC50,nM,5.0,IC50,nM,5.0
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NC(CCCCSc2nn[nH]n2)C(=O)O)c(F)c1,CHEMBL338644,8.468521082957745,=,=,IC50,nM,3.4,IC50,nM,3.4
N/C(S)=N/N=C/c1cccc(Br)c1,CHEMBL91844,5.886056647693163,=,=,IC50,nM,1300.0,IC50,nM,1300.0
CNC(=N)NCCC[C@H](N)C(=O)O,CHEMBL256147,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
CO/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,CHEMBL150483,6.035269078946371,=,=,IC50,nM,922.0,IC50,nM,922.0
COC(=O)Nc1cc2c3ccccc3nc-2c[nH]1,CHEMBL165882,7.1487416512809245,=,=,IC50,nM,71.0,IC50,nM,71.0
COc1cccc(OC)c1/C=C/C(=O)N[C@@H](C)c1nc2scc(C)c2c(=O)o1,CHEMBL342608,6.7447274948966935,=,=,IC50,nM,180.0,IC50,uM,0.18
CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccccc1F)NCP(=O)(O)O)C(=O)O,CHEMBL290256,6.920818753952375,=,=,IC50,nM,120.0,IC50,nM,120.0
C=CC[C@H]1CCC(CC)(CC(=O)O)c2[nH]c3c(CC)cccc3c21,CHEMBL440683,7.823908740944319,=,=,IC50,nM,15.0,IC50,M,1.5E-8
Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1,CHEMBL302183,6.920818753952375,=,=,IC50,nM,120.0,IC50,nM,120.0
CC(C)[C@H](NS(=O)(=O)CCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NS(=O)(=O)CCc1ccccn1)C(C)C,CHEMBL109992,9.0,<,<,IC50,nM,1.0,IC50,nM,1.0
CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](N)C(C)C,CHEMBL46240,6.958607314841775,=,=,IC50,nM,110.0,IC50,nM,110.0
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccc(Cl)cc1,CHEMBL151642,7.568636235841013,=,=,IC50,nM,27.0,IC50,nM,27.0
O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,CHEMBL126380,7.7447274948966935,=,=,IC50,nM,18.0,IC50,nM,18.0
CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@H]1C(=O)O,CHEMBL143939,8.795880017344075,=,=,IC50,nM,1.6,IC50,nM,1.6
N=C(N)NCCCC(NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCc2ccccc2C1,CHEMBL42625,4.119186407719209,=,=,IC50,nM,76000.0,IC50,uM,76.0
O=C(CBr)NCCCCCCCC(=O)Nc1ccccc1,CHEMBL137519,3.5228787452803374,=,=,IC50,nM,300000.0,IC50,uM,300.0
CC[C@H](C)[C@H](NC(=O)[C@H](C(C)C)C(O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1OCOc1ccccc1)C(=O)NCc1nc2ccccc2[nH]1,CHEMBL1790515,7.744968836654449,=,=,IC50,nM,17.99,pIC50(uM),,1.745
N#CC(C(=O)O)C1C(=O)N(Cc2ccc(F)cc2)c2ccc(F)cc21,CHEMBL33835,7.236572006437063,=,=,IC50,nM,58.0,IC50,uM,0.058
C=CCO[C@@H](c1ccnc2ccc(OC)cc12)[C@H]1C[C@@H]2CC[N@@+]1(Cc1cc(C(C)(C)C)c(OC)c(C(C)(C)C)c1)C[C@@H]2C=C.[Br-],CHEMBL283243,5.920818753952375,=,=,IC50,nM,1200.0,IC50,nM,1200.0
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)O,CHEMBL354880,3.9208187539523753,=,=,IC50,nM,120000.0,IC50,nM,120000.0
CC(=O)Nc1ccc(/C=C/C(=O)N(C)Cc2cc3ccccc3n2C)cn1,CHEMBL296932,5.886056647693163,=,=,IC50,nM,1300.0,IC50,uM,1.3
C=C(C(=O)N[C@H](C)C(=O)O)N(C)C(=O)CC[C@@H](NC(=O)[C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc1ccccc1)OC)NC(C)=O)C(=O)O,CHEMBL87923,3.853871964321762,=,=,IC50,nM,140000.0,IC50,uM,140.0
O=C1c2ccccc2CN1CCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL441430,7.886056647693163,=,=,IC50,nM,13.0,IC50,nM,13.0
O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccon2)s1,CHEMBL294896,8.096910013008056,=,=,IC50,nM,8.0,IC50,nM l-1,8.0
C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)[C@@H](CN(C)C)[C@H]3C=C12,CHEMBL342639,5.698970004336019,=,=,IC50,nM,2000.0,IC50,uM,2.0
C[C@H]1[C@@H](OCCCBr)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL306763,8.434152181326482,=,=,IC50,nM,3.68,IC50,nM,3.68
CN1CCN(C(=O)CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C(=O)N2CCC3(CCCCC3)CC2)CC1.Cl,CHEMBL537171,6.221848749616356,=,=,IC50,nM,600.0,IC50,uM,0.6
CCCC1Nc2ccccc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL15484,6.267606240177032,=,=,IC50,nM,540.0,IC50,uM,0.54
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCc2ccc(O)cc2)c1,CHEMBL149387,6.6020599913279625,=,=,IC50,nM,250.0,IC50,uM,0.25
Cc1onc(O)c1[C@@H](N)C(=O)O,CHEMBL299243,4.142667503568732,=,=,IC50,nM,72000.0,IC50,uM,72.0
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(-c4ccccc4)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,CHEMBL336704,4.522878745280337,>,>,IC50,nM,30000.0,IC50,uM,30.0
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)NCCNC(=O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,CHEMBL314866,5.236572006437063,=,=,IC50,nM,5800.0,IC50,uM,5.8
Cl.NCCCNCCCCNCCCNCCCNC(=O)c1c2ccccc2nc2ccccc12,CHEMBL1203389,4.455931955649724,=,=,IC50,nM,35000.0,IC50,uM,35.0
CC(C)=CCN1CCn2c(=S)[nH]c3ccc(Cl)c(c32)C1,CHEMBL420367,7.337242168318426,=,=,IC50,nM,46.0,IC50,uM,0.046
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CHEMBL428843,9.455931955649724,=,=,IC50,nM,0.35,IC50,nM,0.35
CCCCCCCCCCCCCCCC[C@@H](O)[C@H](O)C(N)(CO)CO,CHEMBL137863,6.494850021680094,=,=,IC50,nM,320.0,IC50,nM,320.0
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,CHEMBL113023,6.6020599913279625,=,=,IC50,nM,250.0,IC50,uM,0.25
Cl.OCCNCCNc1ccc2c3c(c4ccccc4c(O)c13)N=N2,CHEMBL543269,5.657577319177793,=,=,IC50,nM,2200.0,IC50,M,0.0000022
CCOC(=O)N(C)CC[C@@]12C=C[C@H](O)C[C@@H]1Oc1c(OC)ccc(CO)c12,CHEMBL80382,3.2365720064370627,=,=,IC50,nM,580000.0,IC50,uM,580.0
O=C(O)c1cnc2cc(OCc3ccccc3)ccc2c1O,CHEMBL157710,4.41000005022751,=,=,IC50,nM,38904.51,pI50,,4.41
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@](C)(CC(C)C)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,CHEMBL2370941,7.0,>,>,IC50,nM,100.0,IC50,nM,100.0
CC(=N)NCCCS(=O)(=O)C[C@H](N)C(=O)O,CHEMBL157190,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
Cc1c(C)c(S(=O)(=O)NCC(=O)NC(Cc2ccc3c(N)nccc3c2)C(=O)N2CCCCC2)c(C)c2c1OC(C)(C)CC2,CHEMBL350114,4.552841968657781,=,=,IC50,nM,28000.0,IC50,uM,28.0
O=CN1CCN(S(=O)(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,CHEMBL322340,7.8843894883257,=,=,IC50,nM,13.05,IC50,nM,13.05
